Holiday,Temp(in K),Temp(in C),Temp(in F),Rain_1h,Snow_1h,Clouds_all,Weather_main,Weather_description,Traffic_volume,Date,Time
-,290.84,17.69,63.842,0.0,0.0,75,Thunderstorm,Proximity thunderstorm,324,2017-10-03,03:00:00
-,291.37,18.22,64.796,0.0,0.0,75,Mist,Mist,895,2017-10-03,04:00:00
-,291.37,18.22,64.796,0.0,0.0,75,Thunderstorm,Proximity thunderstorm,895,2017-10-03,04:00:00
-,291.37,18.22,64.796,0.0,0.0,75,Drizzle,Light intensity drizzle,895,2017-10-03,04:00:00
-,292.57,19.42,66.956,0.0,0.0,90,Rain,Light rain,3013,2017-10-03,05:00:00
-,292.57,19.42,66.956,0.0,0.0,90,Thunderstorm,Thunderstorm with heavy rain,3013,2017-10-03,05:00:00
-,291.51,18.36,65.048,0.0,0.0,90,Rain,Heavy intensity rain,5614,2017-10-03,06:00:00
-,290.53,17.38,63.284,0.0,0.0,90,Rain,Heavy intensity rain,5455,2017-10-03,07:00:00
-,290.53,17.38,63.284,0.0,0.0,90,Drizzle,Light intensity drizzle,5455,2017-10-03,07:00:00
-,289.84,16.69,62.042,0.0,0.0,90,Rain,Moderate rain,5764,2017-10-03,08:00:00
-,289.84,16.69,62.042,0.0,0.0,90,Drizzle,Light intensity drizzle,5764,2017-10-03,08:00:00
-,289.99,16.84,62.312,0.0,0.0,90,Rain,Moderate rain,5443,2017-10-03,09:00:00
-,289.99,16.84,62.312,0.0,0.0,90,Drizzle,Light intensity drizzle,5443,2017-10-03,09:00:00
-,290.61,17.46,63.428,0.0,0.0,90,Rain,Moderate rain,4472,2017-10-03,10:00:00
-,290.61,17.46,63.428,0.0,0.0,90,Mist,Mist,4472,2017-10-03,10:00:00
-,291.53,18.38,65.084,0.0,0.0,75,Rain,Moderate rain,4696,2017-10-03,11:00:00
-,292.53,19.38,66.884,0.0,0.0,90,Mist,Mist,5026,2017-10-03,12:00:00
-,293.82,20.67,69.206,0.0,0.0,75,Clouds,Broken clouds,4939,2017-10-03,13:00:00
-,292.65,19.5,67.1,0.0,0.0,90,Mist,Mist,5270,2017-10-03,14:00:00
-,291.09,17.94,64.292,0.0,0.0,90,Mist,Mist,5828,2017-10-03,15:00:00
-,290.07,16.92,62.456,0.0,0.0,90,Clouds,Overcast clouds,6706,2017-10-03,16:00:00
-,290.08,16.93,62.474,0.0,0.0,40,Clouds,Scattered clouds,5953,2017-10-03,17:00:00
-,290.51,17.36,63.248,0.0,0.0,40,Clouds,Scattered clouds,4652,2017-10-03,18:00:00
-,289.0,15.85,60.53,0.0,0.0,20,Clouds,Few clouds,3457,2017-10-03,19:00:00
-,287.37,14.22,57.596,0.0,0.0,5,Clear,Sky is clear,2836,2017-10-03,20:00:00
-,286.01,12.86,55.148,0.0,0.0,1,Clear,Sky is clear,2419,2017-10-03,21:00:00
-,284.88,11.73,53.114,0.0,0.0,1,Clear,Sky is clear,1768,2017-10-03,22:00:00
-,284.36,11.21,52.178,0.0,0.0,1,Clear,Sky is clear,1084,2017-10-03,23:00:00
-,283.43,10.28,50.504,0.0,0.0,1,Clear,Sky is clear,533,2017-10-04,00:00:00
-,283.15,10.0,50.0,0.0,0.0,1,Clear,Sky is clear,328,2017-10-04,01:00:00
-,282.22,9.07,48.326,0.0,0.0,1,Clear,Sky is clear,281,2017-10-04,02:00:00
-,282.08,8.93,48.074,0.0,0.0,1,Clear,Sky is clear,360,2017-10-04,03:00:00
-,281.76,8.61,47.498,0.0,0.0,1,Clear,Sky is clear,860,2017-10-04,04:00:00
-,281.5,8.35,47.03,0.0,0.0,1,Clear,Sky is clear,3010,2017-10-04,05:00:00
-,281.29,8.14,46.652,0.0,0.0,1,Clear,Sky is clear,5971,2017-10-04,06:00:00
-,280.72,7.57,45.626,0.0,0.0,1,Clear,Sky is clear,6233,2017-10-04,07:00:00
-,280.15,7.0,44.6,0.0,0.0,1,Clear,Sky is clear,5836,2017-10-04,08:00:00
-,281.08,7.93,46.274,0.0,0.0,5,Clear,Sky is clear,5516,2017-10-04,09:00:00
-,282.38,9.23,48.614,0.0,0.0,1,Clear,Sky is clear,4606,2017-10-04,10:00:00
-,284.15,11.0,51.8,0.0,0.0,40,Clouds,Scattered clouds,4826,2017-10-04,11:00:00
-,285.38,12.23,54.014,0.0,0.0,40,Clouds,Scattered clouds,5062,2017-10-04,12:00:00
-,286.15,13.0,55.4,0.0,0.0,40,Clouds,Scattered clouds,4899,2017-10-04,13:00:00
-,286.61,13.46,56.228,0.0,0.0,40,Clouds,Scattered clouds,5207,2017-10-04,14:00:00
-,287.22,14.07,57.326,0.0,0.0,20,Clouds,Few clouds,5751,2017-10-04,15:00:00
-,288.08,14.93,58.874,0.0,0.0,5,Clear,Sky is clear,6415,2017-10-04,16:00:00
-,288.15,15.0,59.0,0.0,0.0,5,Clear,Sky is clear,6231,2017-10-04,17:00:00
-,288.08,14.93,58.874,0.0,0.0,5,Clear,Sky is clear,4990,2017-10-04,18:00:00
-,286.51,13.36,56.048,0.0,0.0,5,Clear,Sky is clear,3687,2017-10-04,19:00:00
-,284.23,11.08,51.944,0.0,0.0,5,Clear,Sky is clear,2987,2017-10-04,20:00:00
-,282.01,8.86,47.948,0.0,0.0,5,Clear,Sky is clear,2511,2017-10-04,21:00:00
-,280.85,7.7,45.86,0.0,0.0,1,Clear,Sky is clear,1713,2017-10-04,22:00:00
-,280.15,7.0,44.6,0.0,0.0,1,Clear,Sky is clear,1042,2017-10-04,23:00:00
-,280.07,6.92,44.456,0.0,0.0,1,Clear,Sky is clear,529,2017-10-05,00:00:00
-,279.84,6.69,44.042,0.0,0.0,75,Clouds,Broken clouds,344,2017-10-05,01:00:00
-,280.58,7.43,45.374,0.0,0.0,1,Clear,Sky is clear,250,2017-10-05,02:00:00
-,280.8,7.65,45.77,0.0,0.0,75,Clouds,Broken clouds,345,2017-10-05,03:00:00
-,281.51,8.36,47.048,0.0,0.0,90,Clouds,Overcast clouds,885,2017-10-05,04:00:00
-,282.51,9.36,48.848,0.0,0.0,90,Clouds,Overcast clouds,3040,2017-10-05,05:00:00
-,282.79,9.64,49.352,0.0,0.0,75,Rain,Moderate rain,5850,2017-10-05,06:00:00
-,283.15,10.0,50.0,0.0,0.0,90,Rain,Light rain,6490,2017-10-05,07:00:00
-,283.46,10.31,50.558,0.0,0.0,90,Rain,Moderate rain,4907,2017-10-05,08:00:00
-,284.29,11.14,52.052,0.0,0.0,90,Rain,Light rain,5389,2017-10-05,09:00:00
-,285.57,12.42,54.356,0.0,0.0,90,Clouds,Overcast clouds,4613,2017-10-05,10:00:00
-,286.6,13.45,56.21,0.0,0.0,90,Clouds,Overcast clouds,4786,2017-10-05,11:00:00
-,287.99,14.84,58.712,0.0,0.0,90,Clouds,Overcast clouds,5100,2017-10-05,12:00:00
-,288.76,15.61,60.098,0.0,0.0,90,Clouds,Overcast clouds,4991,2017-10-05,13:00:00
-,289.83,16.68,62.024,0.0,0.0,90,Clouds,Overcast clouds,5369,2017-10-05,14:00:00
-,290.15,17.0,62.6,0.0,0.0,90,Rain,Moderate rain,5968,2017-10-05,15:00:00
-,290.15,17.0,62.6,0.0,0.0,90,Thunderstorm,Proximity thunderstorm,5968,2017-10-05,15:00:00
-,289.68,16.53,61.754,0.0,0.0,90,Thunderstorm,Proximity thunderstorm,6783,2017-10-05,16:00:00
-,289.36,16.21,61.178,0.0,0.0,75,Rain,Light rain,6122,2017-10-05,17:00:00
-,289.36,16.21,61.178,0.0,0.0,75,Drizzle,Light intensity drizzle,6122,2017-10-05,17:00:00
-,289.36,16.21,61.178,0.0,0.0,75,Thunderstorm,Proximity thunderstorm,6122,2017-10-05,17:00:00
-,288.65,15.5,59.9,0.0,0.0,90,Clouds,Overcast clouds,4731,2017-10-05,18:00:00
-,287.68,14.53,58.154,0.0,0.0,90,Clouds,Overcast clouds,3724,2017-10-05,19:00:00
-,287.15,14.0,57.2,0.0,0.0,90,Clouds,Overcast clouds,3228,2017-10-05,20:00:00
-,286.58,13.43,56.174,0.0,0.0,90,Drizzle,Drizzle,2700,2017-10-05,21:00:00
-,286.36,13.21,55.778,0.0,0.0,90,Clouds,Overcast clouds,1924,2017-10-05,22:00:00
-,285.99,12.84,55.112,0.0,0.0,90,Clouds,Overcast clouds,1326,2017-10-05,23:00:00
-,285.62,12.47,54.446,0.0,0.0,90,Mist,Mist,666,2017-10-06,00:00:00
-,285.37,12.22,53.996,0.0,0.0,90,Clouds,Overcast clouds,374,2017-10-06,01:00:00
-,284.29,11.14,52.052,0.0,0.0,1,Fog,Fog,286,2017-10-06,02:00:00
-,283.51,10.36,50.648,0.0,0.0,1,Mist,Mist,353,2017-10-06,03:00:00
-,283.51,10.36,50.648,0.0,0.0,1,Fog,Fog,353,2017-10-06,03:00:00
-,282.82,9.67,49.406,0.0,0.0,1,Mist,Mist,833,2017-10-06,04:00:00
-,282.82,9.67,49.406,0.0,0.0,1,Fog,Fog,833,2017-10-06,04:00:00
-,282.37,9.22,48.596,0.0,0.0,1,Fog,Fog,2857,2017-10-06,05:00:00
-,282.37,9.22,48.596,0.0,0.0,1,Mist,Mist,2857,2017-10-06,05:00:00
-,281.58,8.43,47.174,0.0,0.0,20,Fog,Fog,5757,2017-10-06,06:00:00
-,281.58,8.43,47.174,0.0,0.0,20,Mist,Mist,5757,2017-10-06,06:00:00
-,281.07,7.92,46.256,0.0,0.0,1,Fog,Fog,6727,2017-10-06,07:00:00
-,281.07,7.92,46.256,0.0,0.0,1,Mist,Mist,6727,2017-10-06,07:00:00
-,281.43,8.28,46.904,0.0,0.0,75,Fog,Fog,5817,2017-10-06,08:00:00
-,281.43,8.28,46.904,0.0,0.0,75,Mist,Mist,5817,2017-10-06,08:00:00
-,283.15,10.0,50.0,0.0,0.0,90,Fog,Fog,5022,2017-10-06,09:00:00
-,283.15,10.0,50.0,0.0,0.0,90,Mist,Mist,5022,2017-10-06,09:00:00
-,284.86,11.71,53.078,0.0,0.0,90,Fog,Fog,4719,2017-10-06,10:00:00
-,284.86,11.71,53.078,0.0,0.0,90,Mist,Mist,4719,2017-10-06,10:00:00
-,286.57,13.42,56.156,0.0,0.0,90,Mist,Mist,5043,2017-10-06,11:00:00
-,286.57,13.42,56.156,0.0,0.0,90,Thunderstorm,Proximity thunderstorm,5043,2017-10-06,11:00:00
-,287.28,14.13,57.434,0.0,0.0,90,Thunderstorm,Proximity thunderstorm,5545,2017-10-06,12:00:00
-,287.94,14.79,58.622,0.0,0.0,90,Rain,Moderate rain,5387,2017-10-06,13:00:00
-,287.88,14.73,58.514,0.0,0.0,90,Rain,Heavy intensity rain,5395,2017-10-06,14:00:00
-,287.88,14.73,58.514,0.0,0.0,90,Thunderstorm,Thunderstorm with light drizzle,5395,2017-10-06,14:00:00
-,287.88,14.73,58.514,0.0,0.0,90,Drizzle,Light intensity drizzle,5395,2017-10-06,14:00:00
-,287.09,13.94,57.092,0.0,0.0,90,Rain,Moderate rain,5777,2017-10-06,15:00:00
-,287.09,13.94,57.092,0.0,0.0,90,Mist,Mist,5777,2017-10-06,15:00:00
-,287.09,13.94,57.092,0.0,0.0,90,Drizzle,Drizzle,5777,2017-10-06,15:00:00
-,286.36,13.21,55.778,0.0,0.0,90,Rain,Heavy intensity rain,6017,2017-10-06,16:00:00
-,286.36,13.21,55.778,0.0,0.0,90,Mist,Mist,6017,2017-10-06,16:00:00
-,286.44,13.29,55.922,0.0,0.0,90,Rain,Heavy intensity rain,5655,2017-10-06,17:00:00
-,286.44,13.29,55.922,0.0,0.0,90,Mist,Mist,5655,2017-10-06,17:00:00
-,286.44,13.29,55.922,0.0,0.0,90,Drizzle,Light intensity drizzle,5655,2017-10-06,17:00:00
-,286.51,13.36,56.048,0.0,0.0,90,Rain,Moderate rain,4749,2017-10-06,18:00:00
-,286.51,13.36,56.048,0.0,0.0,90,Drizzle,Light intensity drizzle,4749,2017-10-06,18:00:00
-,286.51,13.36,56.048,0.0,0.0,90,Rain,Moderate rain,4165,2017-10-06,19:00:00
-,286.51,13.36,56.048,0.0,0.0,90,Drizzle,Light intensity drizzle,4165,2017-10-06,19:00:00
-,286.15,13.0,55.4,0.0,0.0,90,Rain,Light rain,3137,2017-10-06,20:00:00
-,286.15,13.0,55.4,0.0,0.0,90,Mist,Mist,3137,2017-10-06,20:00:00
-,286.15,13.0,55.4,0.0,0.0,90,Drizzle,Light intensity drizzle,3137,2017-10-06,20:00:00
-,286.15,13.0,55.4,0.0,0.0,75,Rain,Moderate rain,2904,2017-10-06,21:00:00
-,286.15,13.0,55.4,0.0,0.0,75,Mist,Mist,2904,2017-10-06,21:00:00
-,286.15,13.0,55.4,0.0,0.0,75,Drizzle,Drizzle,2904,2017-10-06,21:00:00
-,286.15,13.0,55.4,0.0,0.0,90,Rain,Light rain,2625,2017-10-06,22:00:00
-,286.15,13.0,55.4,0.0,0.0,90,Mist,Mist,2625,2017-10-06,22:00:00
-,286.15,13.0,55.4,0.0,0.0,90,Drizzle,Drizzle,2625,2017-10-06,22:00:00
-,286.15,13.0,55.4,0.0,0.0,90,Rain,Light rain,2776,2017-10-06,23:00:00
-,286.15,13.0,55.4,0.0,0.0,90,Mist,Mist,2776,2017-10-06,23:00:00
-,286.15,13.0,55.4,0.0,0.0,90,Drizzle,Light intensity drizzle,2776,2017-10-06,23:00:00
-,286.15,13.0,55.4,0.0,0.0,90,Rain,Light rain,1802,2017-10-07,00:00:00
-,286.15,13.0,55.4,0.0,0.0,90,Mist,Mist,1802,2017-10-07,00:00:00
-,286.15,13.0,55.4,0.0,0.0,90,Drizzle,Drizzle,1802,2017-10-07,00:00:00
-,285.88,12.73,54.914,0.0,0.0,90,Mist,Mist,805,2017-10-07,01:00:00
-,285.84,12.69,54.842,0.0,0.0,90,Mist,Mist,562,2017-10-07,02:00:00
-,286.08,12.93,55.274,0.0,0.0,90,Mist,Mist,374,2017-10-07,03:00:00
-,286.08,12.93,55.274,0.0,0.0,90,Rain,Moderate rain,374,2017-10-07,03:00:00
-,285.72,12.57,54.626,0.0,0.0,90,Rain,Light rain,405,2017-10-07,04:00:00
-,285.72,12.57,54.626,0.0,0.0,90,Mist,Mist,405,2017-10-07,04:00:00
-,285.72,12.57,54.626,0.0,0.0,90,Drizzle,Drizzle,405,2017-10-07,04:00:00
-,285.69,12.54,54.572,0.0,0.0,90,Rain,Moderate rain,762,2017-10-07,05:00:00
-,285.69,12.54,54.572,0.0,0.0,90,Mist,Mist,762,2017-10-07,05:00:00
-,285.69,12.54,54.572,0.0,0.0,90,Drizzle,Drizzle,762,2017-10-07,05:00:00
-,285.43,12.28,54.104,0.0,0.0,90,Rain,Heavy intensity rain,1356,2017-10-07,06:00:00
-,285.43,12.28,54.104,0.0,0.0,90,Mist,Mist,1356,2017-10-07,06:00:00
-,285.43,12.28,54.104,0.0,0.0,90,Drizzle,Drizzle,1356,2017-10-07,06:00:00
-,285.44,12.29,54.122,0.0,0.0,90,Rain,Heavy intensity rain,1989,2017-10-07,07:00:00
-,285.44,12.29,54.122,0.0,0.0,90,Mist,Mist,1989,2017-10-07,07:00:00
-,285.44,12.29,54.122,0.0,0.0,90,Drizzle,Light intensity drizzle,1989,2017-10-07,07:00:00
-,285.15,12.0,53.6,0.0,0.0,90,Mist,Mist,3039,2017-10-07,08:00:00
-,285.15,12.0,53.6,0.0,0.0,90,Rain,Moderate rain,3039,2017-10-07,08:00:00
-,285.15,12.0,53.6,0.0,0.0,90,Drizzle,Heavy intensity drizzle,3039,2017-10-07,08:00:00
-,285.36,12.21,53.978,0.0,0.0,90,Rain,Moderate rain,3654,2017-10-07,09:00:00
-,285.36,12.21,53.978,0.0,0.0,90,Mist,Mist,3654,2017-10-07,09:00:00
-,285.36,12.21,53.978,0.0,0.0,90,Drizzle,Drizzle,3654,2017-10-07,09:00:00
-,285.55,12.4,54.32,0.0,0.0,90,Rain,Light rain,4062,2017-10-07,10:00:00
-,285.55,12.4,54.32,0.0,0.0,90,Drizzle,Light intensity drizzle,4062,2017-10-07,10:00:00
-,285.94,12.79,55.022,0.0,0.0,90,Rain,Light rain,4585,2017-10-07,11:00:00
-,285.94,12.79,55.022,0.0,0.0,90,Drizzle,Light intensity drizzle,4585,2017-10-07,11:00:00
-,286.62,13.47,56.246,0.0,0.0,90,Rain,Light rain,4823,2017-10-07,12:00:00
-,286.62,13.47,56.246,0.0,0.0,90,Drizzle,Light intensity drizzle,4823,2017-10-07,12:00:00
-,287.35,14.2,57.56,0.0,0.0,90,Rain,Moderate rain,4882,2017-10-07,13:00:00
-,287.35,14.2,57.56,0.0,0.0,90,Mist,Mist,4882,2017-10-07,13:00:00
-,287.35,14.2,57.56,0.0,0.0,90,Drizzle,Light intensity drizzle,4882,2017-10-07,13:00:00
-,289.02,15.87,60.566,0.0,0.0,90,Clouds,Overcast clouds,4809,2017-10-07,14:00:00
-,289.95,16.8,62.24,0.0,0.0,75,Clouds,Broken clouds,4727,2017-10-07,15:00:00
-,290.95,17.8,64.04,0.0,0.0,1,Clear,Sky is clear,4508,2017-10-07,16:00:00
-,291.95,18.8,65.84,0.0,0.0,1,Clear,Sky is clear,4864,2017-10-07,17:00:00
-,292.08,18.93,66.074,0.0,0.0,1,Clear,Sky is clear,4926,2017-10-07,18:00:00
-,290.62,17.47,63.446,0.0,0.0,5,Clear,Sky is clear,3993,2017-10-07,19:00:00
-,287.89,14.74,58.532,0.0,0.0,5,Clear,Sky is clear,3210,2017-10-07,20:00:00
-,287.15,14.0,57.2,0.0,0.0,5,Clear,Sky is clear,3141,2017-10-07,21:00:00
-,286.94,13.79,56.822,0.0,0.0,1,Clear,Sky is clear,3002,2017-10-07,22:00:00
-,287.15,14.0,57.2,0.0,0.0,1,Clear,Sky is clear,3527,2017-10-07,23:00:00
-,286.41,13.26,55.868,0.0,0.0,1,Clear,Sky is clear,1687,2017-10-08,00:00:00
-,286.15,13.0,55.4,0.0,0.0,1,Clear,Sky is clear,1035,2017-10-08,01:00:00
-,285.48,12.33,54.194,0.0,0.0,1,Clear,Sky is clear,662,2017-10-08,02:00:00
-,283.69,10.54,50.972,0.0,0.0,1,Clear,Sky is clear,435,2017-10-08,03:00:00
-,284.97,11.82,53.276,0.0,0.0,1,Clear,Sky is clear,313,2017-10-08,04:00:00
-,284.01,10.86,51.548,0.0,0.0,1,Clear,Sky is clear,491,2017-10-08,05:00:00
-,283.81,10.66,51.188,0.0,0.0,40,Clouds,Scattered clouds,880,2017-10-08,06:00:00
-,283.72,10.57,51.026,0.0,0.0,40,Clouds,Scattered clouds,1164,2017-10-08,07:00:00
-,283.01,9.86,49.748,0.0,0.0,40,Clouds,Scattered clouds,1960,2017-10-08,08:00:00
-,284.65,11.5,52.7,0.0,0.0,20,Clouds,Few clouds,2778,2017-10-08,09:00:00
-,287.76,14.61,58.298,0.0,0.0,5,Clear,Sky is clear,3612,2017-10-08,10:00:00
-,289.98,16.83,62.294,0.0,0.0,5,Clear,Sky is clear,3973,2017-10-08,11:00:00
-,292.6,19.45,67.01,0.0,0.0,20,Clouds,Few clouds,4289,2017-10-08,12:00:00
-,293.84,20.69,69.242,0.0,0.0,20,Clouds,Few clouds,4258,2017-10-08,13:00:00
-,294.58,21.43,70.574,0.0,0.0,40,Clouds,Scattered clouds,4569,2017-10-08,14:00:00
-,294.86,21.71,71.078,0.0,0.0,20,Clouds,Few clouds,4675,2017-10-08,15:00:00
-,294.22,21.07,69.926,0.0,0.0,5,Clear,Sky is clear,4550,2017-10-08,16:00:00
-,293.87,20.72,69.296,0.0,0.0,1,Clear,Sky is clear,4401,2017-10-08,17:00:00
-,292.69,19.54,67.172,0.0,0.0,1,Clear,Sky is clear,4294,2017-10-08,18:00:00
-,290.3,17.15,62.87,0.0,0.0,5,Clear,Sky is clear,3811,2017-10-08,19:00:00
-,288.15,15.0,59.0,0.0,0.0,1,Clear,Sky is clear,2992,2017-10-08,20:00:00
-,286.87,13.72,56.696,0.0,0.0,5,Clear,Sky is clear,2286,2017-10-08,21:00:00
-,285.62,12.47,54.446,0.0,0.0,1,Clear,Sky is clear,1695,2017-10-08,22:00:00
-,285.15,12.0,53.6,0.0,0.0,1,Clear,Sky is clear,955,2017-10-08,23:00:00
Columbus day,284.62,11.47,52.646,0.0,0.0,1,Clear,Sky is clear,549,2017-10-09,00:00:00
-,284.01,10.86,51.548,0.0,0.0,1,Clear,Sky is clear,304,2017-10-09,01:00:00
-,282.72,9.57,49.226,0.0,0.0,1,Clear,Sky is clear,247,2017-10-09,02:00:00
-,282.16,9.01,48.218,0.0,0.0,1,Clear,Sky is clear,337,2017-10-09,03:00:00
-,281.62,8.47,47.246,0.0,0.0,1,Clear,Sky is clear,854,2017-10-09,04:00:00
-,280.86,7.71,45.878,0.0,0.0,1,Clear,Sky is clear,2818,2017-10-09,05:00:00
-,280.51,7.36,45.248,0.0,0.0,1,Clear,Sky is clear,5628,2017-10-09,06:00:00
-,280.44,7.29,45.122,0.0,0.0,20,Clouds,Few clouds,6517,2017-10-09,07:00:00
-,280.29,7.14,44.852,0.0,0.0,40,Clouds,Scattered clouds,5769,2017-10-09,08:00:00
-,281.93,8.78,47.804,0.0,0.0,1,Clear,Sky is clear,5004,2017-10-09,09:00:00
-,284.0,10.85,51.53,0.0,0.0,40,Clouds,Scattered clouds,4298,2017-10-09,10:00:00
-,285.29,12.14,53.852,0.0,0.0,90,Clouds,Overcast clouds,4377,2017-10-09,11:00:00
-,285.75,12.6,54.68,0.0,0.0,75,Clouds,Broken clouds,4735,2017-10-09,12:00:00
-,285.79,12.64,54.752,0.0,0.0,75,Clouds,Broken clouds,4766,2017-10-09,13:00:00
-,284.95,11.8,53.24,0.0,0.0,75,Clouds,Broken clouds,5112,2017-10-09,14:00:00
-,284.95,11.8,53.24,0.0,0.0,75,Clouds,Broken clouds,5740,2017-10-09,15:00:00
-,283.87,10.72,51.296,0.0,0.0,90,Rain,Light rain,6630,2017-10-09,16:00:00
-,282.51,9.36,48.848,0.0,0.0,75,Rain,Light rain,5869,2017-10-09,17:00:00
-,282.08,8.93,48.074,0.0,0.0,90,Rain,Light rain,4282,2017-10-09,18:00:00
-,281.65,8.5,47.3,0.0,0.0,90,Rain,Light rain,3108,2017-10-09,19:00:00
-,280.62,7.47,45.446,0.0,0.0,90,Rain,Light rain,2400,2017-10-09,20:00:00
-,280.15,7.0,44.6,0.0,0.0,40,Clouds,Scattered clouds,2149,2017-10-09,21:00:00
-,279.08,5.93,42.674,0.0,0.0,20,Clouds,Few clouds,1433,2017-10-09,22:00:00
-,278.22,5.07,41.126,0.0,0.0,1,Clear,Sky is clear,993,2017-10-09,23:00:00
-,276.86,3.71,38.678,0.0,0.0,1,Clear,Sky is clear,484,2017-10-10,00:00:00
-,276.34,3.19,37.742,0.0,0.0,20,Clouds,Few clouds,334,2017-10-10,01:00:00
-,276.29,3.14,37.652,0.0,0.0,1,Clear,Sky is clear,235,2017-10-10,02:00:00
-,275.42,2.27,36.086,0.0,0.0,1,Clear,Sky is clear,345,2017-10-10,03:00:00
-,274.62,1.47,34.646,0.0,0.0,1,Clear,Sky is clear,839,2017-10-10,04:00:00
-,273.95,0.8,33.44,0.0,0.0,1,Clear,Sky is clear,2974,2017-10-10,05:00:00
-,273.55,0.4,32.72,0.0,0.0,1,Fog,Fog,5936,2017-10-10,06:00:00
-,273.61,0.46,32.828,0.0,0.0,1,Fog,Fog,6174,2017-10-10,07:00:00
-,273.61,0.46,32.828,0.0,0.0,1,Mist,Mist,6174,2017-10-10,07:00:00
-,273.28,0.13,32.234,0.0,0.0,5,Fog,Fog,5677,2017-10-10,08:00:00
-,274.48,1.33,34.394,0.0,0.0,5,Fog,Fog,5877,2017-10-10,09:00:00
-,277.67,4.52,40.136,0.0,0.0,1,Clear,Sky is clear,4909,2017-10-10,10:00:00
-,280.34,7.19,44.942,0.0,0.0,1,Clear,Sky is clear,4756,2017-10-10,11:00:00
-,281.77,8.62,47.516,0.0,0.0,1,Clear,Sky is clear,5178,2017-10-10,12:00:00
-,282.68,9.53,49.154,0.0,0.0,75,Clouds,Broken clouds,5014,2017-10-10,13:00:00
-,283.29,10.14,50.252,0.0,0.0,1,Clear,Sky is clear,5293,2017-10-10,14:00:00
-,283.95,10.8,51.44,0.0,0.0,75,Clouds,Broken clouds,5770,2017-10-10,15:00:00
-,284.3,11.15,52.07,0.0,0.0,1,Clear,Sky is clear,6745,2017-10-10,16:00:00
-,284.15,11.0,51.8,0.0,0.0,1,Clear,Sky is clear,6476,2017-10-10,17:00:00
-,284.01,10.86,51.548,0.0,0.0,75,Clouds,Broken clouds,4700,2017-10-10,18:00:00
-,282.68,9.53,49.154,0.0,0.0,75,Clouds,Broken clouds,3459,2017-10-10,19:00:00
-,281.08,7.93,46.274,0.0,0.0,1,Clear,Sky is clear,2836,2017-10-10,20:00:00
-,279.62,6.47,43.646,0.0,0.0,1,Clear,Sky is clear,2658,2017-10-10,21:00:00
-,278.68,5.53,41.954,0.0,0.0,1,Clear,Sky is clear,2101,2017-10-10,22:00:00
-,277.69,4.54,40.172,0.0,0.0,1,Clear,Sky is clear,1187,2017-10-10,23:00:00
-,277.0,3.85,38.93,0.0,0.0,20,Clouds,Few clouds,574,2017-10-11,00:00:00
-,276.62,3.47,38.246,0.0,0.0,1,Clear,Sky is clear,369,2017-10-11,01:00:00
-,275.75,2.6,36.68,0.0,0.0,1,Clear,Sky is clear,253,2017-10-11,02:00:00
-,275.62,2.47,36.446,0.0,0.0,1,Clear,Sky is clear,334,2017-10-11,03:00:00
-,275.22,2.07,35.726,0.0,0.0,1,Clear,Sky is clear,872,2017-10-11,04:00:00
-,275.01,1.86,35.348,0.0,0.0,1,Clear,Sky is clear,3016,2017-10-11,05:00:00
-,275.31,2.16,35.888,0.0,0.0,1,Clear,Sky is clear,5891,2017-10-11,06:00:00
-,275.51,2.36,36.248,0.0,0.0,1,Clear,Sky is clear,6508,2017-10-11,07:00:00
-,275.22,2.07,35.726,0.0,0.0,5,Clear,Sky is clear,5859,2017-10-11,08:00:00
-,277.21,4.06,39.308,0.0,0.0,1,Fog,Fog,5495,2017-10-11,09:00:00
-,280.22,7.07,44.726,0.0,0.0,90,Clouds,Overcast clouds,4636,2017-10-11,10:00:00
-,282.21,9.06,48.308,0.0,0.0,40,Clouds,Scattered clouds,4861,2017-10-11,11:00:00
-,284.15,11.0,51.8,0.0,0.0,90,Clouds,Overcast clouds,4874,2017-10-11,12:00:00
-,284.62,11.47,52.646,0.0,0.0,90,Clouds,Overcast clouds,4970,2017-10-11,13:00:00
-,285.22,12.07,53.726,0.0,0.0,90,Clouds,Overcast clouds,5183,2017-10-11,14:00:00
-,285.61,12.46,54.428,0.0,0.0,90,Clouds,Overcast clouds,5869,2017-10-11,15:00:00
-,285.86,12.71,54.878,0.0,0.0,90,Clouds,Overcast clouds,6785,2017-10-11,16:00:00
-,286.08,12.93,55.274,0.0,0.0,90,Clouds,Overcast clouds,6416,2017-10-11,17:00:00
-,285.8,12.65,54.77,0.0,0.0,75,Clouds,Broken clouds,4807,2017-10-11,18:00:00
-,285.29,12.14,53.852,0.0,0.0,75,Clouds,Broken clouds,3567,2017-10-11,19:00:00
-,284.23,11.08,51.944,0.0,0.0,40,Clouds,Scattered clouds,2901,2017-10-11,20:00:00
-,284.08,10.93,51.674,0.0,0.0,40,Clouds,Scattered clouds,2580,2017-10-11,21:00:00
-,284.02,10.87,51.566,0.0,0.0,75,Clouds,Broken clouds,2341,2017-10-11,22:00:00
-,284.01,10.86,51.548,0.0,0.0,90,Clouds,Overcast clouds,1118,2017-10-11,23:00:00
-,284.43,11.28,52.304,0.0,0.0,90,Clouds,Overcast clouds,628,2017-10-12,00:00:00
